1466,EFPO,LPST,B733,M---FS-,18:35,22:43
1467,EFPO,LPPT,B738,----F--,19:21,23:23
1468,EFPO,EDMO,PAY2,--W--S-,17:44,21:33
1469,EFPO,LTCS,PAY2,-T---S-,21:30,04:21
1470,EFPO,LPMT,C500,--W----,17:10,00:17
1471,EFRO,ETHN,B738,----FSS,23:14,01:49
1472,EFRO,LPAZ,C500,-----SS,20:22,06:17
1473,EFRO,LDPL,C500,-T--F--,22:15,03:40
1474,EFRO,LOIH,PAY2,MTW----,17:26,22:54
1475,EFRO,EVLA,PAY2,---TF--,19:12,21:53
1476,EFRO,LIME,B738,M---F-S,21:25,00:30
1477,EFSA,LRTR,PA34,M-WT-SS,21:19,05:02
1478,EFSA,LIPE,B733,MTW----,22:09,00:58
1479,EFSA,LDLO,PA34,M----S-,20:15,05:11
1480,EFSA,LFMK,B733,M----S-,18:32,21:56
1481,EFSA,LTCO,B733,-T----S,19:25,22:45
1482,EFSA,EDDB,A320,-TW---S,22:44,00:32
1483,EFSI,EGOW,PA34,--W--S-,17:53,01:24
1484,EFSI,LIEO,B738,-T---S-,22:42,01:52
1485,EFSI,EDRZ,PA34,-T-T--S,21:52,05:14
1486,EFSI,ETNT,B733,-T----S,19:06,20:47
1487,EFTP,LEIB,PA34,---T-SS,22:59,11:10
1488,EFTP,LEMG,PAY2,-----S-,19:49,03:44
1489,EFTP,EDJA,C500,---T-S-,21:10,00:52
1490,EFTP,LIBG,B738,------S,22:22,01:15
1491,EFTU,EDMO,C500,-T---SS,20:10,23:31
1492,EFTU,EKGC,B738,MT-----,21:03,22:28
1493,EFTU,LFCR,C500,-T--F--,21:58,02:45
1494,EFUT,LEBA,C500,M--TF--,19:05,02:23
1495,EFUT,LHSN,PAY2,------S,20:41,00:25
1496,EFUT,ESTL,A320,-TWT-S-,23:46,01:00
1497,EFUT,LPBJ,B738,--W--S-,21:24,01:41
1498,EFUT,EGNM,A320,--W--S-,19:47,22:11
1499,EFVA,LJLJ,C500,--W-F-S,18:09,22:18
1500,EFVA,LFAQ,B738,----FS-,18:57,21:13
1501,EFVA,EDDW,B738,--W-FS-,19:37,21:16
1502,EFVA,EBAW,A320,-T----S,17:28,19:37
1503,EFVA,LTAY,C500,------S,23:02,05:12
1504,EFVR,LEIB,PA34,----F--,19:05,08:10
1505,EFVR,ENGM,B733,M-W--S-,22:06,23:15
1506,EFVR,LGMT,B738,------S,20:25,23:34
1507,EGAA,LFMU,B738,MTWT-S-,22:51,00:36
1508,EGAA,EKBI,A320,--W--SS,19:12,20:27
1509,EGAA,LIRE,B733,------S,20:12,22:42
1510,EGAA,LOWL,B733,-TW-F--,18:12,20:11
1511,EGAC,LSME,B738,M---F--,19:54,21:29
1512,EGAC,EHVL,C500,-T---SS,21:45,23:18
1513,EGAC,EGSH,B733,-T-----,18:26,19:05
1514,EGAC,EGTC,PA34,---T--S,23:08,01:00
1515,EGAE,LEGT,PA34,M-W---S,17:44,00:37
1516,EGAE,LIRL,PAY2,--W----,17:06,22:01
1517,EGAE,LGKC,PA34,M---F--,22:36,11:28
1518,EGBB,EGCC,A320,--W--S-,17:40,17:48
1519,EGBB,LOWL,C500,M------,21:04,23:42
1520,EGBB,EFMA,PA34,M--T---,23:53,06:26
1521,EGEC,LIQO,B733,------S,17:46,20:08
1522,EGEC,EGGP,PAY2,-TW----,21:59,22:40
1523,EGEC,EDMA,PAY2,MT-TF--,22:32,01:46
1524,EGBE,LGPA,C500,M----SS,22:28,04:16
1525,EGBE,EGPB,PAY2,---T---,20:55,22:52
1526,EGBE,LEPA,C500,M-WTF--,21:47,00:56
1527,EGBE,ENNK,PA34,-TW---S,20:15,04:46
1528,EGBJ,LGSA,B733,---T--S,20:07,23:35
1529,EGBJ,ETSL,B733,----F--,17:08,18:24
1530,EGBJ,LIVR,B738,---T--S,18:38,20:05
1531,EGBJ,LFBO,B738,-TW--S-,21:36,22:46
1532,EGBJ,LTCU,PAY2,-T-T-S-,19:14,03:38
1533,EGCC,LSMP,C500,-T---SS,21:39,23:45
1534,EGCC,EFHK,C500,MT----S,17:43,21:38
1535,EGCC,LEAS,B738,-T--FS-,22:28,23:50
1536,EGCC,LROP,PA34,----F--,19:29,04:55
1537,EGCC,ETSH,B733,--W-FS-,23:34,00:53
1538,EGCC,EIDL,B738,--W---S,18:49,19:21
1539,EGCN,EGPE,A320,----FS-,20:05,20:42
1540,EGCN,EGSC,A320,------S,18:14,18:26
1541,EGCN,LFCR,C500,--WT-SS,23:03,01:17
1542,EGCN,LIMK,A320,M-WT---,23:47,01:14
1543,EGCN,ENBS,B733,M--TF--,20:42,23:45
1544,EGCN,LIRA,B738,MT---S-,22:09,00:10
1545,EGHQ,LPOV,C500,-----S-,23:17,01:38
1546,EGHQ,LTFJ,PA34,M---F-S,21:37,09:25
1547,EGHQ,LDSB,B733,M-W----,17:44,20:01
1548,EGHQ,ESNX,B733,-T---SS,22:13,00:57
1549,EGHQ,LTAW,PA34,-T---SS,22:44,12:46
1550,EGDM,LFLN,B733,------S,18:57,19:47
1551,EGDM,ENSS,PAY2,----F-S,22:06,04:29
1552,EGDM,EEPU,PA34,--W----,21:14,04:56
1553,EGDR,LIRZ,C500,---TFSS,20:41,00:03
1554,EGDR,ESSB,PA34,--W-F--,22:58,06:26
1555,EGDR,LGKC,B738,MTW----,23:55,03:16
1556,EGDR,EFRO,PAY2,-T--F-S,20:10,02:07
1557,EGDR,LFSX,C500,-T--FSS,18:52,20:47
1558,EGDX,LGKR,C500,----F--,21:17,02:06
1559,EGDX,EVLA,PA34,----FS-,23:23,06:25
1560,EGDX,EDDK,PA34,----F--,22:45,01:49
1561,EGDX,ESUD,C500,-TW-F--,17:25,21:35
1562,EGDY,LYVR,PA34,MT----S,22:24,06:14
1563,EGDY,LHSM,C500,--W--SS,18:51,22:08
1564,EGEO,LELL,PA34,M------,20:30,03:45
1565,EGEO,EYVI,B738,-----S-,17:03,19:25
1566,EGEO,EDLW,PA34,---T---,19:09,23:21
1567,EGFF,LFQB,C500,-TW---S,21:07,22:28
1568,EGFF,ESNG,C500,MTW----,18:41,23:26
1569,EGFF,ENRM,B738,-T---SS,22:37,00:43
1570,EGFF,LIVP,A320,-T-T--S,18:10,19:42
1571,EGGD,EPKT,B733,--W-F--,20:50,22:45
1572,EGGD,LOWI,B733,MT----S,18:27,19:51
1573,EGGD,LTFH,A320,-----SS,19:57,00:02
1574,EGGD,LFBE,PA34,------S,22:29,01:40
1575,EGGP,EDDG,B733,MTW--S-,22:53,23:47
1576,EGGP,ENRS,PA34,------S,19:01,02:22
1577,EGGP,EGPU,PA34,M------,18:06,19:54
1578,EGGW,EDDM,B733,M-WT-S-,21:32,22:43
1579,EGGW,LGKZ,A320,-T-----,20:58,23:42
1580,EGHH,LTAR,A320,--W--SS,18:23,22:32
1581,EGHH,EKSP,C500,MT-TF--,20:26,22:21
1582,EGHH,LOXZ,B733,M---F--,21:24,23:00
1583,EGHH,LFMD,B738,---T---,23:04,00:20
1584,EGHI,EGQS,PAY2,-----S-,21:46,23:33
1585,EGHI,LTFG,PAY2,-T---SS,17:22,00:42
1586,EGJA,EGBJ,B733,-T--F--,17:54,18:12
1587,EGJA,ENLK,PAY2,-TW-F-S,19:21,00:35
1588,EGJA,EDFE,B733,-T-T--S,20:09,21:07
1589,EGJB,LTAN,C500,M-W----,19:54,02:31
1590,EGJB,ESMQ,A320,--WTF-S,21:34,23:29
1591,EGJJ,LFMT,B738,--WTFS-,23:39,00:36
1592,EGJJ,LEMG,PAY2,----FS-,21:23,00:40
1593,EGJJ,EGNV,B733,-TWT--S,21:53,22:37
1594,EGKA,EDHL,A320,-T----S,18:22,19:25
1595,EGKA,LFRQ,PA34,M------,22:06,23:51
1596,EGKB,ENBV,A320,-T--F--,21:54,01:16
1597,EGKB,EHVK,C500,--W-F--,19:09,20:00
1598,EGKB,EYSA,A320,-TW----,20:34,22:38
1599,EGKB,LSZH,A320,-T-----,20:02,21:00
1600,EGKB,EGNR,B738,M-WT--S,18:17,18:38
1601,EGKK,LICB,PA34,--W----,17:14,01:22
1602,EGKK,EFJO,B738,---T---,20:50,23:31
1603,EGKK,LFRI,C500,MT---SS,18:32,19:37
1604,EGKK,LIRH,B738,-T-T-S-,23:44,01:32
1605,EGKK,ENEK,B738,------S,23:10,23:57
1606,EGLC,ENBR,PAY2,M---F--,18:34,20:59
1607,EGLC,EGPK,A320,M-WTFS-,17:06,17:47
1608,EGLC,LICG,B738,M-----S,21:37,23:55
1609,EGLC,LEMG,B738,--WT---,23:37,01:41
1610,EGLF,ENRA,PAY2,M--TF-S,23:18,03:43
1611,EGLF,LGIR,PA34,M---FS-,19:38,06:57
1612,EGLF,EFJY,PAY2,MT--F--,21:37,02:20
1613,EGLF,ESOW,C500,MT--F--,17:14,20:19
1614,EGLF,LROP,A320,------S,18:10,20:54
1615,EGLF,LHDC,A320,-TW---S,22:29,00:37
1616,EGLL,LFCK,B738,M-W---S,17:39,18:45
1617,EGLL,LJCE,B733,MT--F-S,19:45,21:24
1618,EGLL,EKSP,PAY2,--W--SS,20:46,22:34
1619,EGLL,ENNK,B738,--W----,23:03,01:38
1620,EGLL,EGOW,C500,-----S-,18:29,19:06
1621,EGLL,EDXW,PAY2,MTW-F--,22:20,23:58
1622,EGMC,LRTR,A320,----F--,18:26,20:32
1623,EGMC,ETSB,C500,--W--S-,23:26,00:27
1624,EGMC,LQMO,PAY2,M---F--,17:47,21:29
1625,EGMC,LIMH,B733,-T--FS-,19:19,20:20
1626,EGMC,EDFH,PAY2,M-----S,20:33,21:43
1627,EGMD,LFBY,PA34,--W----,20:25,23:49
1628,EGMD,LICB,C500,-TW---S,18:15,22:20
1629,EGMD,LBSF,B733,M---FS-,17:45,20:10
1630,EGNH,LEGE,A320,M-----S,18:51,20:38
1631,EGNH,LLET,PA34,--W--S-,22:06,15:00
1632,EGNH,LIEA,B738,M---FS-,21:34,23:38
1633,EGNJ,LFOP,PA34,M----SS,20:40,22:38
1634,EGNJ,LEMD,C500,----F-S,19:11,22:22
1635,EGNJ,LUBL,PAY2,MTWT---,18:18,23:09
1636,EGNJ,LIPS,B733,M-W-FSS,23:49,01:23
1637,EGNJ,EDDC,PA34,------S,17:29,21:37
1638,EGNM,EDDB,PAY2,---T---,21:37,00:01
1639,EGNM,LTBF,B733,---TFS-,18:18,21:43
1640,EGNM,EGTE,PA34,---TF-S,20:27,21:58
1641,EGNM,EDDG,C500,M------,22:28,23:52
1642,EGNM,LFBL,PAY2,---TF--,18:49,20:57
1643,EGNM,ENMH,PA34,-TW-FSS,17:12,03:08
1644,EGNR,ENBO,C500,MT-TFS-,19:33,23:29
1645,EGNR,LIPC,PAY2,M---F-S,18:48,22:18
1646,EGNR,LHKE,B733,M------,17:23,19:35
1647,EGNR,ENSL,B738,M-W--S-,23:20,00:08
1648,EGNR,LQMO,PAY2,MT---S-,21:26,01:51
1649,EGNS,EFKE,A320,---TF--,17:08,19:46
1650,EGNS,LEPP,B733,----F--,18:11,19:47
1651,EGNS,EBOS,B738,M--T---,23:00,23:44
1652,EGNS,EGAA,B733,-T---S-,20:45,20:54
1653,EGNT,ENSR,A320,-T---S-,18:12,20:45
1654,EGNT,LEBA,PAY2,-----SS,23:41,04:12
1655,EGNT,LFQQ,C500,-T-----,17:30,18:46
1656,EGNT,ETIH,B738,------S,21:31,22:54
1657,EGNT,LGPZ,C500,M--T-S-,22:19,03:36
1658,EGNT,LGPA,A320,----F--,18:48,22:28
1659,EGNV,LDZA,C500,M-W----,22:43,02:07
1660,EGNV,LSZB,B738,---T-SS,23:34,00:51
1661,EGNV,LEPA,A320,-T--FSS,21:14,23:24
1662,EGNV,EDDK,A320,M---FS-,21:45,22:39
1663,EGNV,EFLP,PAY2,-TW--S-,19:23,23:48
1664,EGNV,LFSI,B738,----FS-,18:34,19:31
1665,EGNX,ENRA,PA34,M-----S,22:44,05:56
1666,EGNX,ESDF,PAY2,-----S-,19:20,22:00
1667,EGNX,LGLM,B733,M--T---,20:16,23:22
1668,EGNX,EGXS,A320,-----S-,18:37,18:41
1669,EGOS,LFMN,B733,--W----,20:34,22:08
1670,EGOS,LIBY,PA34,MT-T--S,22:53,07:49
1671,EGOS,EGAA,PAY2,M--T---,19:36,20:20
1672,EGOS,EYPA,B733,--WTFS-,23:23,01:21
1673,EGOS,EKHD,A320,--WTFS-,21:38,22:24
1674,EGOS,ENSS,B733,M------,17:45,20:59
1675,EGOV,LIRS,B738,-T---SS,21:08,23:08
1676,EGOV,LIMT,PAY2,---T-S-,19:19,22:41
1677,EGOV,EKRN,B733,---T-S-,18:49,20:24
1678,EGOV,LFSD,PA34,--W----,20:27,00:24
1679,EGOV,EGNS,A320,------S,18:12,18:19
1680,EGOV,LEBB,B738,M------,21:45,23:06
1681,EGOW,ETIC,B738,--W-F--,23:00,00:22
1682,EGOW,EDDT,C500,M-W----,23:32,01:54
1683,EGOW,LICD,B738,-----S-,20:31,23:24
1684,EGOW,LEXJ,PA34,-----S-,21:24,02:05
1685,EGOW,ESNU,B733,-T---SS,18:28,20:39
1686,EGPA,LPMR,B733,-T---S-,20:00,22:43
1687,EGPA,LQBK,PA34,-T-TF-S,21:08,05:44
1688,EGPA,ENSR,C500,----F--,18:20,21:53
1689,EGPA,LSGG,B733,-----S-,21:52,23:47
1690,EGPB,EGLL,B733,-----S-,18:27,19:37
1691,EGPB,EDQM,B738,-T-T-S-,21:30,23:09
1692,EGPB,LZSL,B738,--W--S-,20:43,22:56
1693,EGPC,EGQL,PA34,MT--F--,21:39,22:36
1694,EGPC,LIBF,C500,---TF--,17:02,22:00
1695,EGPC,EVRA,PAY2,-TWTF-S,17:58,21:45
1696,EGPC,ESNQ,A320,-T-----,22:38,00:38
1697,EGPC,EIDW,C500,-----S-,20:33,21:50
1698,EGPD,EFJY,C500,-TW-F--,22:04,01:38
1699,EGPD,EGNR,PAY2,------S,22:46,23:49
1700,EGPE,LIVP,B738,----FS-,20:45,22:45
1701,EGPE,ENSF,PA34,---T---,21:26,23:37
1702,EGPE,EGPI,PAY2,-T-----,23:46,00:20
1703,EGPF,LIPE,A320,M---F--,23:51,02:00
1704,EGPF,EGBE,B733,---T--S,18:44,19:16
1705,EGPF,LPMR,B733,---T-SS,20:19,22:35
1706,EGPF,LFLS,B738,-T--FSS,22:42,00:21
1707,EGPH,ENSB,A320,---T---,19:45,23:04
1708,EGPH,LTBL,C500,-T---S-,23:11,05:35
1709,EGPH,ENSS,B733,----F--,22:10,01:03
1710,EGPH,ENQC,PAY2,-----S-,20:23,21:59
1711,EGPH,LKLN,PAY2,----F-S,17:29,20:34
1712,EGPI,LGKC,B733,-T-T---,22:29,02:21
1713,EGPI,LICB,B738,--W----,18:14,21:25
1714,EGPI,LTCC,B733,M-WT---,19:17,00:15
1715,EGPI,LSZS,B738,-T-T---,17:04,18:55
1716,EGPI,LECO,PA34,---T---,20:32,02:17
1717,EGPK,LSZA,A320,--W----,23:28,01:17
1718,EGPK,ESSV,PAY2,MT---S-,21:38,00:58
1719,EGPL,EGDR,C500,-T-T---,19:00,20:48
1720,EGPL,LICC,B738,------S,18:15,21:38
1721,EGPL,EGCC,PAY2,----F--,19:33,20:52
1722,EGPM,LIMP,B738,--W--S-,19:02,21:21
1723,EGPM,EDTL,B733,------S,22:53,00:43
1724,EGPN,LIPX,B738,MT-----,21:08,23:03
1725,EGPN,LEBL,B733,--W-F-S,21:39,23:48
1726,EGPN,EGQK,C500,---T---,19:36,19:53
1727,EGPO,LRSV,B738,--WTF-S,20:22,23:22
1728,EGPO,LKKV,B733,-TWT--S,22:24,00:19
1729,EGPO,ESGJ,A320,--WTFSS,18:22,19:54
1730,EGPO,LKKV,B733,MT---S-,21:49,23:44
1731,EGPU,LSZH,B733,M-W--S-,21:06,22:55
1732,EGPU,LYBE,C500,--W---S,23:12,04:09
1733,EGPU,LEAB,PAY2,M-W---S,20:29,01:08
1734,EGPU,EBOS,A320,M-W----,19:33,20:40
1735,EGPU,EGTE,C500,M-W-F-S,18:33,20:01
1736,EGQK,ENTO,B738,------S,18:47,19:47
1737,EGQK,EETU,A320,-TW---S,19:32,21:49
1738,EGQK,LTAY,B738,--W-F-S,23:19,03:20
1739,EGQL,LJLJ,B733,MTWTF-S,21:19,23:22
1740,EGQL,LFOP,PAY2,M-WTF-S,23:27,01:22
1741,EGQL,EGQL,C500,--W-F-S,17:17,17:17
1742,EGQL,LFVP,A320,M---FS-,17:58,22:46
1743,EGQM,LPMR,PA34,-T-TFSS,20:06,03:38
1744,EGQM,LFLC,C500,M---F--,23:09,01:34
1745,EGQM,EDHL,B738,------S,21:46,22:45
1746,EGQS,LHDC,PAY2,---TF--,22:58,03:42
1747,EGQS,LFOK,B733,----F--,18:44,20:07
1748,EGQS,EDOP,B733,M--T-S-,19:50,21:10
1749,EGSC,EKCH,PA34,-T-----,18:40,22:24
1750,EGSC,LFRD,PAY2,--W---S,21:18,22:19
1751,EGSC,EDLV,B733,--W--SS,22:45,23:16
1752,EGSC,LEAL,C500,M--T--S,20:43,00:03
1753,EGSC,LTAN,B733,---TF--,19:40,23:23
1754,EGSC,EGXV,C500,-T--F--,23:44,00:08
1755,EGSH,LEAO,B733,---T-S-,21:11,23:09
1756,EGSH,LFMI,B733,----F--,23:03,00:22
1757,EGSH,EDTL,PA34,M--T---,19:17,22:03
1758,EGSH,EDTL,B733,--W-FSS,17:43,18:33
1759,EGSH,LBBG,C500,M--T---,22:33,03:24
1760,EGSS,LBGO,B733,M--T-S-,17:23,20:03
1761,EGSS,EKVG,A320,-TW--SS,21:53,23:27
1762,EGTC,LYBT,PAY2,M---F--,19:09,23:12
1763,EGTC,LWSK,B733,------S,20:25,22:56
1764,EGTC,EHRD,A320,M-W---S,21:54,22:20
1765,EGTC,EFJY,PA34,--W-F--,17:54,01:56
1766,EGTE,LIVE,B738,-----S-,18:10,19:31
1767,EGTE,EDXW,A320,-T--F-S,17:37,18:47
1768,EGTE,ENEV,PA34,---T---,23:49,09:11
1769,EGTE,EGPD,PA34,-T-T-S-,23:04,02:04
1770,EGUB,ESOK,B733,--WT-SS,22:31,00:05
1771,EGUB,LTBS,C500,M--TF--,23:52,06:04
1772,EGUB,LFOH,PA34,---TFS-,20:45,21:46
1773,EGUB,LEMD,PA34,----F--,17:51,23:03
1774,EGUL,LTAP,C500,-T-T--S,19:22,01:42
1775,EGUL,LIMG,B733,M--T--S,20:01,21:22
1776,EGUN,EGPC,A320,-----S-,18:01,18:56
1777,EGUN,LFBL,PA34,-T-TFS-,19:21,22:21
1778,EGUN,EFIV,PAY2,M-W-F--,22:58,04:21
1779,EGUN,EINN,B733,---T---,21:52,22:40
1780,EGUN,LPFR,C500,---T---,17:27,21:24
1781,EGUN,LFBD,B733,M----SS,19:58,21:01
1782,EGUO,LJPZ,PAY2,------S,23:50,02:59
1783,EGUO,EFHK,PA34,M--T---,21:39,05:44
1784,EGUW,LYTV,C500,--W--S-,19:24,23:06
1785,EGUW,LFPG,A320,--WTF--,22:30,22:58
1786,EGVA,LFRC,B738,-T-TF--,19:48,20:04
1787,EGVA,ENTO,B738,MT--FSS,23:38,01:01
1788,EGVA,LIBY,PAY2,-T-TF-S,22:50,03:36
1789,EGVA,LDSP,A320,--W----,21:49,23:54
1790,EGVA,ESUT,C500,-TW-FS-,21:17,01:15
1791,EGVN,LEVT,PAY2,-TWTF--,23:19,01:38
1792,EGVN,LFYR,PAY2,--W-F--,21:23,22:39
1793,EGVO,LPPT,PAY2,---TFS-,22:07,01:41
1794,EGVO,LTFJ,PAY2,---T---,21:37,03:40
1795,EGVO,EIME,B738,-T--F-S,19:36,20:08
1796,EGVO,ENBV,B733,--W-F-S,22:58,02:18
1797,EGVO,EGVP,B733,------S,20:47,20:50
1798,EGVP,LTAY,B733,-T-T---,17:25,21:00
1799,EGVP,LTBQ,A320,--W--S-,22:59,02:26
1800,EGVP,LGZA,B733,-TW----,21:03,23:57
1801,EGVP,ENEV,C500,-TW-F--,18:04,22:44
1802,EGVP,LEGR,C500,---T-S-,19:15,22:37
1803,EGWU,EGCN,B733,-T-TF-S,21:57,22:13
1804,EGWU,LEAO,PAY2,M------,20:38,23:58
1805,EGWU,EBCV,C500,-----SS,18:02,18:43
1806,EGWU,LTAS,B738,M-W-F-S,21:19,00:38
1807,EGWU,ESGP,B733,--W--S-,18:45,20:04
1808,EGXC,LLET,B738,M--T-S-,19:35,00:19
1809,EGXC,LFMK,B733,------S,18:03,19:26
1810,EGXC,LEIB,PA34,---T---,17:01,23:36
1811,EGXC,EDLP,A320,---T---,23:26,00:13
1812,EGXD,LIRI,B733,--W-F--,23:40,02:05
1813,EGXD,LTFG,PA34,-T-TF-S,23:10,12:41
1814,EGXD,ESDF,C500,---TFSS,21:27,23:47
1815,EGXD,LFSO,PA34,M--T--S,22:16,01:36
1816,EGXD,LTAT,A320,-T--F--,19:02,23:27
1817,EGXE,EGPD,A320,------S,17:45,18:10
1818,EGXE,LFBE,B738,-----SS,21:05,22:23
1819,EGXE,EGNH,B738,M------,19:58,20:06
1820,EGXE,ENTO,A320,----F--,23:18,00:27
1821,EGXP,LFMK,PAY2,------S,19:25,22:05
1822,EGXP,LIRZ,PA34,M------,20:06,02:17
1823,EGXS,EGAE,A320,--WTF--,19:07,19:43
1824,EGXS,EHBK,B733,---T--S,23:23,00:01
1825,EGXS,LEAO,C500,MT----S,17:20,20:46
1826,EGXS,EGQL,B733,M--T---,20:09,20:38
1827,EGXS,LZKZ,PA34,M--T---,18:07,00:49
1828,EGXT,LKTB,C500,--W--S-,18:04,20:47
1829,EGXT,EGUB,B738,--W----,19:31,19:39
1830,EGXT,LFOJ,B733,M----SS,22:28,23:08
1831,EGXT,LTAD,B733,M----SS,20:39,00:16
1832,EGXU,ESMT,B738,-T-----,18:06,19:15
1833,EGXU,ENNK,PAY2,M------,21:33,01:56
1834,EGXU,EGHQ,A320,--W----,19:31,20:07
1835,EGXU,LGPZ,C500,M---FSS,22:52,03:58
1836,EGXU,EFSA,PA34,--W-F--,19:01,03:10
1837,EGXV,LCPH,PA34,--W-F-S,19:03,08:52
1838,EGXV,LTFD,PAY2,--W--S-,22:51,04:58
1839,EGXV,ENRS,A320,----F--,18:16,20:24
1840,EGXV,LFPC,B738,---TF-S,23:47,00:27
1841,EGXW,ENAN,B733,---T-S-,18:55,21:25
1842,EGXW,LLIB,A320,M-W--S-,21:16,01:56
1843,EGXZ,LRSB,B733,----FS-,21:22,23:55
1844,EGXZ,LEBG,B733,-T--F--,18:52,20:32
1845,EGXZ,EFRO,B733,--W--S-,21:59,00:30
1846,EGXZ,EPSC,B738,--W----,19:43,21:01
1847,EGYD,LHPP,PAY2,----F--,23:47,03:26
1848,EGYD,LWSK,B738,M------,17:55,20:26
1849,EGYM,EHWO,B738,-TWT---,23:10,23:31
1850,EGYM,LGPA,B738,----F-S,21:52,01:02
1851,EGYM,LCPH,A320,-TW-F--,19:06,23:13
1852,EHAM,EBOS,B738,------S,17:53,18:06
1853,EHAM,LIMH,C500,-TW-F-S,20:43,22:18
1854,EHAM,EFUT,PAY2,M--T--S,18:41,22:33
1855,EHBK,ENNO,C500,----F--,23:44,01:51
1856,EHBK,LIRP,C500,-----S-,22:07,00:00
1857,EHDL,ENRA,PAY2,----FS-,21:00,00:53
1858,EHDL,LIBR,C500,--W----,22:55,02:18
1859,EHDL,LTFD,B733,---T-S-,23:59,02:40
1860,EHDL,LIVC,A320,M---F--,20:16,21:28
1861,EHDL,LPFL,B733,M------,22:08,02:05
1862,EHEH,LRTM,B733,M--T-S-,19:06,20:58
1863,EHEH,LUBL,C500,-T--F--,23:51,03:26
1864,EHGG,LEJR,PA34,-TW----,21:03,05:38
1865,EHGG,ESNN,PAY2,--W--S-,18:39,21:31
1866,EHGG,LFQA,B733,--W----,23:18,23:53
1867,EHGG,EGYD,C500,M-W----,19:41,20:42
1868,EHGR,LIML,B733,---T---,20:42,21:38
1869,EHGR,EISG,C500,MT-----,19:54,21:58
1870,EHGR,LGIO,A320,-T-----,17:11,19:30
1871,EHKD,LFSD,B733,MTWT---,19:03,19:50
1872,EHKD,LSZS,B733,------S,22:14,23:14
1873,EHLW,LFPT,PA34,MT-----,17:24,19:35
1874,EHLW,LFBG,B738,-T---S-,19:10,20:19
1875,EHRD,ENVA,C500,---T--S,20:58,23:51
1876,EHRD,LIMC,B738,-T---S-,18:07,19:03
1877,EHRD,EETU,PAY2,-T-----,22:35,02:16
1878,EHRD,LIBV,C500,M---F--,17:17,20:40
1879,EHVK,LRTR,PA34,--W-FSS,19:56,01:24
1880,EHVK,ETHB,PA34,----F--,19:26,20:26
1881,EHVK,LIPO,PA34,MT----S,22:13,01:25
1882,EHVL,LTFJ,B738,-T-T--S,22:24,01:12
1883,EHVL,LSZS,PA34,---TF--,18:41,22:07
1884,EHWO,LGKR,PA34,----FS-,22:45,06:09
1885,EHWO,EDDP,A320,M-WT---,21:40,22:22
1886,EHFS,LFLL,PA34,--WT---,21:54,00:34
1887,EHFS,EGPM,PA34,-T-T-SS,17:51,22:11
1888,EHFS,LFBI,PA34,MT-T--S,17:21,19:48
1889,EHFS,EDLW,B733,-T----S,22:51,23:11
1890,EICK,LFRC,A320,MTW-FS-,23:42,00:24
1891,EICK,LEAM,B738,-T---SS,20:46,22:53
1892,EICK,EVRA,B738,---T---,17:47,20:26
1893,EICK,LFMV,PAY2,--W--SS,21:26,00:33
1894,EICK,LRSV,PA34,-----S-,17:12,03:41
1895,EIDL,LFBL,A320,--W----,17:21,18:55
1896,EIDL,EPKT,A320,--W--S-,18:33,21:00
1897,EIDW,LBGO,PA34,------S,19:39,06:28
1898,EIDW,LKKB,PA34,-TWT---,23:47,05:55
1899,EIDW,LHBC,C500,M-----S,20:31,01:01
1900,EIDW,LICT,B733,-TW---S,21:28,00:17
1901,EIDW,LFKB,A320,MTW--S-,19:06,21:15
1902,EIKN,EGPE,A320,--W-F--,18:42,19:20
1903,EIKN,EFHK,C500,MT-TF-S,23:33,04:10
1904,EIKN,EGPE,A320,M---F-S,22:07,22:45
1905,EIKN,LRAR,C500,--WT-S-,20:08,01:05
1906,EIKN,LFBU,B733,-TWT-S-,17:20,18:44
1907,EIKN,EGNJ,PA34,MTW----,17:54,20:13
1908,EIKY,ESUD,A320,-----S-,17:00,19:41
1909,EIKY,EHBK,B738,-T-TFSS,22:30,23:48
1910,EIME,LFPO,PAY2,---TF-S,21:57,23:49
1911,EIME,EHAM,B733,--W-FS-,20:29,21:26
1912,EIME,LFPV,B733,-T-TFS-,17:14,18:13
1913,EIME,EISG,PA34,M-WT-S-,23:51,00:35
1914,EINN,LFLP,PA34,--W---S,23:07,04:36
1915,EINN,EDGS,PAY2,-T-T---,20:26,23:14
1916,EISG,LTCU,B733,M---FS-,20:09,01:13
1917,EISG,LDLO,PA34,MTW--S-,18:10,02:21
1918,EIWF,LFKC,B738,--W----,22:40,00:38
1919,EIWF,EGAC,B738,-----S-,20:51,21:11
1920,EKAH,LZIB,B738,M-W----,18:32,19:46
1921,EKAH,ENVH,C500,-----SS,20:22,21:19
1922,EKAH,LPBJ,B733,----FS-,17:14,20:18
1923,EKBI,EGNX,C500,--WTF--,18:46,20:23
1924,EKBI,LGKV,B738,----F-S,22:21,00:48
1925,EKBI,EGSC,B738,----FSS,19:44,20:36
1926,EKBI,ESUD,C500,---T---,23:18,01:44
1927,EKBI,LYBE,C500,M------,20:41,23:48
1928,EKCH,LFRO,C500,-TW-F--,17:39,20:32
1929,EKCH,LETO,C500,-TW---S,19:35,00:01
1930,EKEB,LIMF,A320,M---FS-,17:44,19:12
1931,EKEB,ENLA,C500,---T-S-,22:18,23:26
1932,EKEB,EGFF,B738,M----S-,18:15,19:22
